Sale Order Item Code,Sale Order Received,Original Sale Order Code,Item Name,Item SkuCode,Reverse Pickup No,Tracking No,Dispatched Date,Reference Code,Bulk Return Id,Reverse Pickup Created,Reverse Pickup Last Updated,Reverse Pickup Status,Reverse Pickup Action,Return Reason,Customer Image Url,Replacement Sale Order Code,Channel Name,Total Received Items,QC Comment,Reverse Pickup Created By,Putaway Code,Putaway Created By,Putaway Status,Putaway Last Updated,Courier Provider Name,Return Item Status,Shipping Courier Status,Shipping Tracking Status,Item Seal Id,Return Delivery Date,Channel Return Created Date,Return Courier Name,Return Remarks,Item Details
9994813334-0,2024-07-07 10:38:38,98b080e2-528a-45ec-9e00-e68c181c520f,HFT-22HH-F2,HFT-22HH-F2-34,RP2024-2546621,MYER1014559205,2024-07-07 12:22:26,,,2024-07-13 18:05:14,2024-07-31 17:53:49,COURIER_ALLOCATED,WAC,Others,,,MYNTRAPPMP_Bhiwandi,2,,arpit.tiwari@xpressbees.com,PT7249910,arpit.tiwari@xpressbees.com,CREATED,2024-07-31 17:53:49,ML,GOOD_INVENTORY,CUSTOMER_RETURN-CONFIRMED,CIR_COURIER_ASSIGNED,,,2024-07-13 18:05:14,,,
9994813334-1,2024-07-07 10:38:38,98b080e2-528a-45ec-9e00-e68c181c520f,HFT-22HH-OL,HFT-22HH-OL-34,RP2024-2546621,MYER1014559205,2024-07-07 12:22:26,,,2024-07-13 18:05:14,2024-07-31 17:53:49,COURIER_ALLOCATED,WAC,Others,,,MYNTRAPPMP_Bhiwandi,2,,arpit.tiwari@xpressbees.com,PT7249910,arpit.tiwari@xpressbees.com,CREATED,2024-07-31 17:53:49,ML,GOOD_INVENTORY,CUSTOMER_RETURN-CONFIRMED,CIR_COURIER_ASSIGNED,,,2024-07-13 18:05:14,,,
9994813332-0,2024-07-07 10:37:01,48ae5c4e-7be3-44a5-b50d-a24c8429cc0e,HFT-22HH-F2,HFT-22HH-F2-24,RP2024-2546622,MYER1014557473,2024-07-07 12:22:26,,,2024-07-13 18:10:19,2024-07-21 15:46:03,COURIER_ALLOCATED,WAC,Others,,,MYNTRAPPMP_Bhiwandi,2,,arpit.tiwari@xpressbees.com,PT6575005,arpit.tiwari@xpressbees.com,CREATED,2024-07-21 15:46:03,ML,GOOD_INVENTORY,CUSTOMER_RETURN-CONFIRMED,CIR_COURIER_ASSIGNED,,,2024-07-13 18:10:19,,,
9994813332-1,2024-07-07 10:37:01,48ae5c4e-7be3-44a5-b50d-a24c8429cc0e,HFT-22HH-OL,HFT-22HH-OL-24,RP2024-2546622,MYER1014557473,2024-07-07 12:22:26,,,2024-07-13 18:10:19,2024-07-21 15:46:03,COURIER_ALLOCATED,WAC,Others,,,MYNTRAPPMP_Bhiwandi,2,,arpit.tiwari@xpressbees.com,PT6575005,arpit.tiwari@xpressbees.com,CREATED,2024-07-21 15:46:03,ML,GOOD_INVENTORY,CUSTOMER_RETURN-CONFIRMED,CIR_COURIER_ASSIGNED,,,2024-07-13 18:10:19,,,
9994185790,2024-07-06 19:30:08,0330549b-705b-41f8-9d77-671a96eea993,HFT-23HW01_NA,HFT-23HW01_NA-32,RP2024-2546623,5964739328354,2024-07-07 12:22:26,,,2024-07-13 18:58:18,2024-07-27 11:45:59,COURIER_ALLOCATED,WAC,Product image was better than the actual product,,,MYNTRAPPMP_Bhiwandi,1,,arpit.tiwari@xpressbees.com,PT6965773,arpit.tiwari@xpressbees.com,CREATED,2024-07-27 11:45:59,ML,GOOD_INVENTORY,CUSTOMER_RETURN-CONFIRMED,CIR_COURIER_ASSIGNED,,,2024-07-13 18:58:18,,,
9993775250,2024-07-06 13:21:48,05abd9ed-dc19-42dd-98f8-a4f956d54d66,HFT-HBW02-MU,HFT-HBW02-MU-28,RP2024-2546624,MYER1014582095,2024-07-06 14:33:45,,,2024-07-13 19:30:14,2024-07-27 14:52:58,COURIER_ALLOCATED,WAC,It did not look good on me,,,MYNTRAPPMP_Bhiwandi,1,,arpit.tiwari@xpressbees.com,PT6973622,arpit.tiwari@xpressbees.com,CREATED,2024-07-27 14:52:58,ML,GOOD_INVENTORY,CUSTOMER_RETURN-CONFIRMED,CIR_COURIER_ASSIGNED,,,2024-07-13 19:30:14,,,
9993775247,2024-07-06 13:22:36,5adfa968-b37e-43c8-81cb-df5cd2f62f88,HFT-23HCS08-WM_PNA,HFT-23HCS08-WM_PNA-28,RP2024-2546625,MYER1014581337,2024-07-06 14:33:45,,,2024-07-13 19:30:21,2024-07-27 14:54:00,COURIER_ALLOCATED,WAC,Size is too Large,,,MYNTRAPPMP_Bhiwandi,1,,arpit.tiwari@xpressbees.com,PT6973626,arpit.tiwari@xpressbees.com,CREATED,2024-07-27 14:54:00,ML,GOOD_INVENTORY,CUSTOMER_RETURN-CONFIRMED,CIR_COURIER_ASSIGNED,,,2024-07-13 19:30:21,,,
406-6377968-3558764-1,2024-07-06 23:39:41,406-6377968-3558764,HFT-H3T-NA2_TY_DG2,HFT-H3T-NA2_TY_DG2-30,db071fcc-f3dd-4c24-a9ae-8a3c43902977,627201779711,2024-07-08 11:39:30,,,2024-07-13 19:30:38,2024-07-27 15:27:28,COURIER_ALLOCATED,WAC,Different from what was ordered,,,AMAZON_FLEX_API_BHIWANDI,1,,arpit.tiwari@xpressbees.com,PT6976534,arpit.tiwari@xpressbees.com,CREATED,2024-07-27 15:27:28,ATSIN,BAD_INVENTORY,CUSTOMER_RETURN-DELIVERED,CIR_DELIVERED_TO_SELLER,,2024-07-18 18:23:51,2024-07-11 18:55:06,,,
431687598871353102-1,2024-07-03 21:12:01,OD431687598871353100,HFT-23HW10_BLG,HFT-23HW10_BLG-34,RP2024-2546626,FMPR0596873791,2024-07-04 12:52:38,,,2024-07-13 20:41:05,2024-07-25 12:00:42,COURIER_ALLOCATED,WAC,QUALITY_ISSUES,,,FLIPKART_BHIWANDI,1,,arpit.tiwari@xpressbees.com,PT6836261,arpit.tiwari@xpressbees.com,CREATED,2024-07-25 12:00:41,Ekart Logistics,GOOD_INVENTORY,CUSTOMER_RETURN-IN_TRANSIT,CIR_IN_TRANSIT,,,2024-07-13 20:41:05,,,
402-8069288-9098715-1,2024-07-08 20:21:54,402-8069288-9098715,HFT-HBW02-LG,HFT-HBW02-LG-36,de7684c0-47dc-457c-b610-3c26dc80cea8,627205684295,2024-07-09 10:38:07,,,2024-07-13 23:58:46,2024-08-09 17:11:41,COURIER_ALLOCATED,WAC,Different from what was ordered,,,AMAZON_FLEX_API_BHIWANDI,1,,arpit.tiwari@xpressbees.com,PT7325785,arpit.tiwari@xpressbees.com,CREATED,2024-08-09 17:11:41,ATSIN,GOOD_INVENTORY,CUSTOMER_RETURN-DELIVERED,CIR_DELIVERED_TO_SELLER,,2024-07-22 18:26:31,2024-07-12 19:48:18,,,
431668986283510100-1-0,2024-07-01 17:21:58,OD431668986283510100,HFT-22HH-OL,HFT-22HH-OL-34,RP2024-2546627,FMPR0595754002,2024-07-02 12:51:30,,,2024-07-14 00:47:46,2024-07-14 00:47:45,COURIER_ALLOCATED,WAC,DAMAGED_PRODUCT,,,FLIPKART_BHIWANDI,2,,,,,,,Ekart Logistics,,CUSTOMER_RETURN-IN_TRANSIT,CIR_IN_TRANSIT,,,2024-07-14 00:47:46,,,
431668986283510100-1-1,2024-07-01 17:21:58,OD431668986283510100,HFT-22HH-ON,HFT-22HH-ON-34,RP2024-2546627,FMPR0595754002,2024-07-02 12:51:30,,,2024-07-14 00:47:46,2024-07-14 00:47:45,COURIER_ALLOCATED,WAC,DAMAGED_PRODUCT,,,FLIPKART_BHIWANDI,2,,,,,,,Ekart Logistics,,CUSTOMER_RETURN-IN_TRANSIT,CIR_IN_TRANSIT,,,2024-07-14 00:47:46,,,
402-3889870-0506763-1,2024-07-05 00:14:43,402-3889870-0506763,HFT-22HH-F2,HFT-22HH-F2-30,4c785431-a914-4e9e-9df4-cc80b7dacfa7,627203355678,2024-07-05 11:40:43,,,2024-07-14 10:41:27,2024-08-05 16:40:36,COURIER_ALLOCATED,WAC,Too small,,,AMAZON_FLEX_API_BHIWANDI,1,,arpit.tiwari@xpressbees.com,PT7295752,arpit.tiwari@xpressbees.com,CREATED,2024-08-05 16:40:36,ATSIN,GOOD_INVENTORY,CUSTOMER_RETURN-DELIVERED,CIR_DELIVERED_TO_SELLER,,2024-07-22 18:26:31,2024-07-12 09:49:25,,,
9985982983,2024-06-29 23:55:47,180f09d3-3d50-4e0f-9619-fb5f9974a4b3,HFT-23HCS09-NA_PNA,HFT-23HCS09-NA_PNA-24,RP2024-2546628,MYER1014381510,2024-06-30 12:52:47,,,2024-07-14 17:37:23,2024-07-27 14:51:40,COURIER_ALLOCATED,WAC,Size is too Small,,,MYNTRAPPMP_Bhiwandi,1,,arpit.tiwari@xpressbees.com,PT6973619,arpit.tiwari@xpressbees.com,CREATED,2024-07-27 14:51:40,ML,GOOD_INVENTORY,CUSTOMER_RETURN-CONFIRMED,CIR_COURIER_ASSIGNED,,,2024-07-14 17:37:23,,,
408-1494024-6305960-1,2024-07-08 23:27:00,408-1494024-6305960,HFT-H3T-MA_GM2_BL2,HFT-H3T-MA_GM2_BL2-32,e8e5f22e-b995-4dfd-916c-46affd24217b,627209444772,2024-07-09 10:38:25,,,2024-07-14 17:46:15,2024-07-21 15:29:56,COURIER_ALLOCATED,WAC,Too small,,,AMAZON_FLEX_API_BHIWANDI,1,,arpit.tiwari@xpressbees.com,PT6574907,arpit.tiwari@xpressbees.com,CREATED,2024-07-21 15:29:56,ATSIN,GOOD_INVENTORY,CUSTOMER_RETURN-DELIVERED,CIR_DELIVERED_TO_SELLER,,2024-07-19 18:12:18,2024-07-13 19:46:01,,,
9996500304,2024-07-08 17:05:00,e932d910-247f-44d0-b350-63a704aa60d1,HFT-HBW02-MU,HFT-HBW02-MU-24,RP2024-2546629,MYER1014661113,2024-07-09 12:53:58,,,2024-07-14 18:44:49,2024-07-29 16:30:37,COURIER_ALLOCATED,WAC,Received a poor quality product,,,MYNTRAPPMP_Bhiwandi,1,,arpit.tiwari@xpressbees.com,PT7114270,arpit.tiwari@xpressbees.com,CREATED,2024-07-29 16:30:37,ML,GOOD_INVENTORY,CUSTOMER_RETURN-CONFIRMED,CIR_COURIER_ASSIGNED,,,2024-07-14 18:44:49,,,
331734624385931100-1-1,2024-07-09 07:51:30,OD331734624385931100,HFT-22HH-JG,HFT-22HH-JG-32,RP2024-2546630,FMPR0597122632,2024-07-09 16:53:01,,,2024-07-14 20:22:52,2024-07-27 14:53:14,COURIER_ALLOCATED,WAC,SIZE_FIT_ISSUES,,,FLIPKART_BHIWANDI,2,,arpit.tiwari@xpressbees.com,PT6973623,arpit.tiwari@xpressbees.com,CREATED,2024-07-27 14:53:14,Ekart Logistics,GOOD_INVENTORY,CUSTOMER_RETURN-DELIVERED,CIR_DELIVERED_TO_SELLER,,2024-07-23 00:45:52,2024-07-14 20:22:52,,,
331734624385931100-1-0,2024-07-09 07:51:30,OD331734624385931100,HFT-22HH-ON,HFT-22HH-ON-32,RP2024-2546630,FMPR0597122632,2024-07-09 16:53:01,,,2024-07-14 20:22:52,2024-07-27 14:53:14,COURIER_ALLOCATED,WAC,SIZE_FIT_ISSUES,,,FLIPKART_BHIWANDI,2,,arpit.tiwari@xpressbees.com,PT6973623,arpit.tiwari@xpressbees.com,CREATED,2024-07-27 14:53:14,Ekart Logistics,GOOD_INVENTORY,CUSTOMER_RETURN-DELIVERED,CIR_DELIVERED_TO_SELLER,,2024-07-23 00:45:52,2024-07-14 20:22:52,,,
404-3766909-1139552-1,2024-07-09 23:54:02,404-3766909-1139552,HELLCAT Boys Grey Printed Hooded Sweatshirt,OOS-HFT-223HW09-BLG_BU-24,6427d124-19e6-4c8a-bf39-fdf1055a2212,627208831634,2024-07-11 15:26:19,,,2024-07-14 23:21:37,2024-07-19 18:12:23,COURIER_ALLOCATED,WAC,Too large,,,AMAZON_FLEX_API_BHIWANDI,1,,,,,,,ATSIN,,CUSTOMER_RETURN-DELIVERED,CIR_DELIVERED_TO_SELLER,,2024-07-19 18:12:18,2024-07-13 17:09:53,,,
403-0133467-0069914-1,2024-07-06 19:53:54,403-0133467-0069914,HFT-H3T-BL_DG2_GM3,HFT-H3T-BL_DG2_GM3-24,6c7c6b89-500e-4a1e-86c0-137913406450,627208640939,2024-07-08 11:39:05,,,2024-07-15 08:21:24,2024-07-27 14:53:47,COURIER_ALLOCATED,WAC,Too small,,,AMAZON_FLEX_API_BHIWANDI,1,,arpit.tiwari@xpressbees.com,PT6973625,arpit.tiwari@xpressbees.com,CREATED,2024-07-27 14:53:47,ATSIN,GOOD_INVENTORY,CUSTOMER_RETURN-DELIVERED,CIR_DELIVERED_TO_SELLER,,2024-07-22 18:26:31,2024-07-13 16:20:16,,,
406-5082805-3889959-1,2024-07-02 03:37:58,406-5082805-3889959,HFT-22HH-H1,HFT-22HH-H1-28,4d83a8b6-a575-4e79-a3a7-0c21d2b543b5,627204026263,2024-07-03 10:51:28,,,2024-07-15 10:14:07,2024-08-07 17:38:42,COURIER_ALLOCATED,WAC,Performance or quality not adequate,,,AMAZON_FLEX_API_BHIWANDI,1,,arpit.tiwari@xpressbees.com,PT7314053,arpit.tiwari@xpressbees.com,CREATED,2024-08-07 17:38:42,ATSIN,BAD_INVENTORY,CUSTOMER_RETURN-DELIVERED,CIR_DELIVERED_TO_SELLER,,2024-07-22 18:26:31,2024-07-12 12:42:39,,,
406-5082805-3889959-2-0,2024-07-02 03:37:58,406-5082805-3889959,HFT-22HH-F1,HFT-22HH-F1-28,60c95e77-0944-40b3-a68c-9f44c0650893,627204035074,2024-07-03 10:51:28,,,2024-07-15 10:14:10,2024-08-07 17:38:42,COURIER_ALLOCATED,WAC,Performance or quality not adequate,,,AMAZON_FLEX_API_BHIWANDI,2,,arpit.tiwari@xpressbees.com,PT7314054,arpit.tiwari@xpressbees.com,CREATED,2024-08-07 17:38:42,ATSIN,BAD_INVENTORY,CUSTOMER_RETURN-DELIVERED,CIR_DELIVERED_TO_SELLER,,2024-07-22 18:26:31,2024-07-12 12:43:30,,,
406-5082805-3889959-2-1,2024-07-02 03:37:58,406-5082805-3889959,HFT-22HH-SA,HFT-22HH-SA-28,60c95e77-0944-40b3-a68c-9f44c0650893,627204035074,2024-07-03 10:51:28,,,2024-07-15 10:14:10,2024-08-07 17:38:42,COURIER_ALLOCATED,WAC,Performance or quality not adequate,,,AMAZON_FLEX_API_BHIWANDI,2,,arpit.tiwari@xpressbees.com,PT7314054,arpit.tiwari@xpressbees.com,CREATED,2024-08-07 17:38:42,ATSIN,GOOD_INVENTORY,CUSTOMER_RETURN-DELIVERED,CIR_DELIVERED_TO_SELLER,,2024-07-22 18:26:31,2024-07-12 12:43:30,,,
9986595731,2024-06-30 18:20:12,0a2aea0e-ba22-4a26-81eb-2603107cbeaf,HFT-H3T-BL_DG2_GM3,HFT-H3T-BL_DG2_GM3-26,RP2024-2546631,MYER1014512971,2024-07-01 12:48:00,,,2024-07-15 18:17:07,2024-08-05 16:43:46,COURIER_ALLOCATED,WAC,Others,,,MYNTRAPPMP_Bhiwandi,1,,arpit.tiwari@xpressbees.com,PT7295754,arpit.tiwari@xpressbees.com,CREATED,2024-08-05 16:43:46,ML,GOOD_INVENTORY,CUSTOMER_RETURN-CONFIRMED,CIR_COURIER_ASSIGNED,,,2024-07-15 18:17:07,,,
9998242462,2024-07-10 02:35:38,0785e12a-a8e5-4346-9835-ef44df599c5d,out of stocks,OOS-HFT-22HH2-OL_SA-36,RP2024-2546632,MYER1014680627,2024-07-13 00:43:25,,,2024-07-15 18:31:41,2024-07-15 18:31:41,COURIER_ALLOCATED,WAC,Size is too Large,,,MYNTRAPPMP_Bhiwandi,1,,,,,,,ML,,CUSTOMER_RETURN-CONFIRMED,CIR_COURIER_ASSIGNED,,,2024-07-15 18:31:41,,,
9996339508,2024-07-08 14:21:00,2912a685-fe74-48e9-8215-ffd12189aebb,HFT-H3T-BL_DG2_GM3,HFT-H3T-BL_DG2_GM3-24,RP2024-2546633,MYER1014666076,2024-07-09 12:53:58,,,2024-07-15 18:44:45,2024-07-27 14:48:16,COURIER_ALLOCATED,WAC,Others,,,MYNTRAPPMP_Bhiwandi,1,,arpit.tiwari@xpressbees.com,PT6973609,arpit.tiwari@xpressbees.com,CREATED,2024-07-27 14:48:16,ML,GOOD_INVENTORY,CUSTOMER_RETURN-CONFIRMED,CIR_COURIER_ASSIGNED,,,2024-07-15 18:44:45,,,
9985849656,2024-06-29 21:25:27,7b573164-54aa-4fe2-90a6-3bba332219fc,HFT-223HW01-NA_BU,HFT-223HW01-NA_BU-34,RP2024-2546634,MYSR1067046070,2024-06-30 12:52:47,,,2024-07-15 19:08:34,2024-08-01 10:19:31,COURIER_ALLOCATED,WAC,Generic Return Reason,,,MYNTRAPPMP_Bhiwandi,1,,arpit.tiwari@xpressbees.com,PT7263812,arpit.tiwari@xpressbees.com,CREATED,2024-08-01 10:19:31,ML,BAD_INVENTORY,CUSTOMER_RETURN-CONFIRMED,CIR_COURIER_ASSIGNED,,,2024-07-15 19:08:34,,,
9991372268,2024-07-04 11:26:24,36baebcc-7c35-4fcd-b6eb-b29d40375108,HFT-H3T-BL_DG2_GM3,HFT-H3T-BL_DG2_GM3-26,RP2024-2546635,MYSR1066775513,2024-07-04 14:05:56,,,2024-07-15 20:03:01,2024-08-01 10:18:55,COURIER_ALLOCATED,WAC,Size is too Large,,,MYNTRAPPMP_Bhiwandi,1,,arpit.tiwari@xpressbees.com,PT7263810,arpit.tiwari@xpressbees.com,CREATED,2024-08-01 10:18:55,ML,BAD_INVENTORY,CUSTOMER_RETURN-CONFIRMED,CIR_COURIER_ASSIGNED,,,2024-07-15 20:03:01,,,
405-0653058-2217108-1,2024-07-05 23:53:42,405-0653058-2217108,HFT-23HCS10-BE_PBE,HFT-23HCS10-BE_PBE-36,685cb42c-57bd-44a2-99e6-f7d4a862b4c5,627207447690,2024-07-06 10:57:07,,,2024-07-15 21:47:23,2024-07-27 14:52:25,COURIER_ALLOCATED,WAC,Performance or quality not adequate,,,AMAZON_FLEX_API_BHIWANDI,1,,arpit.tiwari@xpressbees.com,PT6973621,arpit.tiwari@xpressbees.com,CREATED,2024-07-27 14:52:25,ATSIN,GOOD_INVENTORY,CUSTOMER_RETURN-DELIVERED,CIR_DELIVERED_TO_SELLER,,2024-07-22 18:26:31,2024-07-13 11:38:52,,,
431739299467481100-1,2024-07-09 20:41:36,OD431739299467481100,HFT-H3T-NA2_TY_DG2,OOS-HFT-H3T-NA2_TY_DG2-36,RP2024-2546636,FMPR0597378072,2024-07-10 15:41:48,,,2024-07-16 00:37:43,2024-07-24 00:30:18,COURIER_ALLOCATED,WAC,SIZE_FIT_ISSUES,,,FLIPKART_BHIWANDI,1,,,,,,,Ekart Logistics,,CUSTOMER_RETURN-DELIVERED,CIR_DELIVERED_TO_SELLER,,2024-07-24 00:30:18,2024-07-16 00:37:43,,,
402-6763900-3037156-1,2024-07-02 13:03:39,402-6763900-3037156,HFT-22HH-H3,HFT-22HH-H3-36,9e5eaa6c-9871-4c77-b527-aa6bcb0b2526,627207105514,2024-07-03 10:51:28,,,2024-07-16 09:36:08,2024-07-16 09:36:08,COURIER_ALLOCATED,WAC,Performance or quality not adequate,,,AMAZON_FLEX_API_BHIWANDI,1,,,,,,,ATSIN,,CUSTOMER_RETURN-IN_TRANSIT,CIR_IN_TRANSIT,,,2024-07-13 10:20:23,,,
9991281361,2024-07-04 09:26:18,37f64221-1f1d-4cca-ae40-0c3d668b6c2f,HFT-H3T-BL_DG2_GM3,HFT-H3T-BL_DG2_GM3-24,RP2024-2546637,MYER1014548551,2024-07-04 14:05:56,,,2024-07-16 12:19:21,2024-07-27 14:49:34,COURIER_ALLOCATED,WAC,Size is too Large,,,MYNTRAPPMP_Bhiwandi,1,,arpit.tiwari@xpressbees.com,PT6973614,arpit.tiwari@xpressbees.com,CREATED,2024-07-27 14:49:34,ML,GOOD_INVENTORY,CUSTOMER_RETURN-CONFIRMED,CIR_COURIER_ASSIGNED,,,2024-07-16 12:19:21,,,
405-9518992-1911510-1,2024-06-26 18:00:56,405-9518992-1911510,HFT-22HH-H3,HFT-22HH-H3-34,RP2024-2546638,,2024-06-27 09:08:41,,,2024-07-16 13:02:09,2024-07-16 13:02:10,CREATED,WAC,Return To Origin,,,AMAZON_FLEX_API_BHIWANDI,1,,arpit.tiwari@xpressbees.com,PT6264100,arpit.tiwari@xpressbees.com,CREATED,2024-07-16 13:02:09,,GOOD_INVENTORY,,,,,2024-07-16 13:02:09,,,
431521402927558100-1,2024-06-14 15:41:51,OD431521402927558100,HFT-VP3-008_015_013,HFT-VP3-008_015_013-30,RP2024-2546639,,2024-06-15 12:06:59,,,2024-07-16 13:02:41,2024-07-16 13:02:41,CREATED,WAC,Return To Origin,,,FLIPKART_BHIWANDI,1,,arpit.tiwari@xpressbees.com,PT6265317,arpit.tiwari@xpressbees.com,CREATED,2024-07-16 13:02:41,,GOOD_INVENTORY,,,,,2024-07-16 13:02:41,,,
431476756182867100-1,2024-06-09 11:31:18,OD431476756182867100,HFT-22HH-BU,HFT-22HH-BU-36,RP2024-2546640,,2024-06-09 12:51:50,,,2024-07-16 13:02:41,2024-07-16 13:02:41,CREATED,WAC,Return To Origin,,,FLIPKART_BHIWANDI,1,,arpit.tiwari@xpressbees.com,PT6265318,arpit.tiwari@xpressbees.com,CREATED,2024-07-16 13:02:41,,GOOD_INVENTORY,,,,,2024-07-16 13:02:41,,,
9996715575,2024-07-08 20:26:27,8d352b4a-0fdb-4aea-9fe1-b953c9787c63,HFT-H3T-MA_GM2_BL2,HFT-H3T-MA_GM2_BL2-24,RP2024-2546641,MYER1014647665,2024-07-09 12:53:58,,,2024-07-16 15:11:11,2024-07-31 17:43:37,COURIER_ALLOCATED,WAC,It did not look good on me,,,MYNTRAPPMP_Bhiwandi,1,,arpit.tiwari@xpressbees.com,PT7249874,arpit.tiwari@xpressbees.com,CREATED,2024-07-31 17:43:37,ML,GOOD_INVENTORY,CUSTOMER_RETURN-CONFIRMED,CIR_COURIER_ASSIGNED,,,2024-07-16 15:11:11,,,
9996597040,2024-07-08 18:36:04,be0c8be2-5b7e-43b7-8d03-7c3537717bc0,HFT-HBW02-MU,HFT-HBW02-MU-26,RP2024-2546642,MYSR1067170359,2024-07-09 12:52:45,,,2024-07-16 16:15:17,2024-07-25 12:04:26,COURIER_ALLOCATED,WAC,Others,,,MYNTRAPPMP_Bhiwandi,1,,arpit.tiwari@xpressbees.com,PT6836901,arpit.tiwari@xpressbees.com,CREATED,2024-07-25 12:04:25,ML,GOOD_INVENTORY,CUSTOMER_RETURN-CONFIRMED,CIR_COURIER_ASSIGNED,,,2024-07-16 16:15:17,,,
331739062744672100-1,2024-07-09 20:01:37,OD331739062744672100,HFT-HBW02-MU,OOS-HFT-HBW02-MU-30,RP2024-2546643,FMPR0597377257,2024-07-10 15:41:44,,,2024-07-16 16:38:27,2024-07-24 00:30:18,COURIER_ALLOCATED,WAC,SIZE_FIT_ISSUES,,,FLIPKART_BHIWANDI,1,,,,,,,Ekart Logistics,,CUSTOMER_RETURN-DELIVERED,CIR_DELIVERED_TO_SELLER,,2024-07-24 00:30:18,2024-07-16 16:38:27,,,
408-4881583-2816323-1-0,2024-07-04 23:59:43,408-4881583-2816323,HFT-22HH-F4,HFT-22HH-F4-34,24717a82-9ae9-4512-91da-45943e3320c7,627213840416,2024-07-05 11:40:00,,,2024-07-17 12:40:39,2024-07-31 17:45:56,COURIER_ALLOCATED,WAC,Too large,,,AMAZON_FLEX_API_BHIWANDI,2,,arpit.tiwari@xpressbees.com,PT7249882,arpit.tiwari@xpressbees.com,CREATED,2024-07-31 17:45:56,ATSIN,GOOD_INVENTORY,CUSTOMER_RETURN-IN_TRANSIT,CIR_IN_TRANSIT,,,2024-07-15 09:13:30,,,
408-4881583-2816323-1-1,2024-07-04 23:59:43,408-4881583-2816323,HFT-22HH-OL,HFT-22HH-OL-34,24717a82-9ae9-4512-91da-45943e3320c7,627213840416,2024-07-05 11:40:00,,,2024-07-17 12:40:39,2024-07-31 17:45:56,COURIER_ALLOCATED,WAC,Too large,,,AMAZON_FLEX_API_BHIWANDI,2,,arpit.tiwari@xpressbees.com,PT7249882,arpit.tiwari@xpressbees.com,CREATED,2024-07-31 17:45:56,ATSIN,GOOD_INVENTORY,CUSTOMER_RETURN-IN_TRANSIT,CIR_IN_TRANSIT,,,2024-07-15 09:13:30,,,
9990783886,2024-07-03 20:54:20,6547d68f-eabb-460d-801a-166fca5e5831,HFT-23HCS08-WM_PNA,HFT-23HCS08-WM_PNA-32,RP2024-2546644,MYSR1067367978,2024-07-04 14:05:03,,,2024-07-17 14:59:41,2024-07-27 14:51:24,COURIER_ALLOCATED,WAC,Color is different,,,MYNTRAPPMP_Bhiwandi,1,,arpit.tiwari@xpressbees.com,PT6973618,arpit.tiwari@xpressbees.com,CREATED,2024-07-27 14:51:24,ML,GOOD_INVENTORY,CUSTOMER_RETURN-CONFIRMED,CIR_COURIER_ASSIGNED,,,2024-07-17 14:59:41,,,
9981898776,2024-06-25 21:09:28,4a789d61-02dc-4775-bd6b-d46ef7b2b680,HFT-23HCS08-WM_PNA,HFT-23HCS08-WM_PNA-28,RP2024-2546645,MYSR1066966131,2024-06-26 12:50:25,,,2024-07-17 16:37:59,2024-07-31 17:45:35,COURIER_ALLOCATED,WAC,Color is different,,,MYNTRAPPMP_Bhiwandi,1,,arpit.tiwari@xpressbees.com,PT7249881,arpit.tiwari@xpressbees.com,CREATED,2024-07-31 17:45:35,ML,GOOD_INVENTORY,CUSTOMER_RETURN-CONFIRMED,CIR_COURIER_ASSIGNED,,,2024-07-17 16:37:59,,,
35717750-1,2024-07-09 15:20:57,17205181350083594A,HFT-HH2-OL_SA,OOS-HFT-HH2-OL_SA-26,RP2024-2546646,24591793795117,2024-07-17 11:42:17,,,2024-07-17 16:43:35,2024-07-17 16:43:35,COURIER_ALLOCATED,WAC,Return expected on panel,,,JIOMART3P_API_BODYGLOVE_BHIWANDI,1,,,,,,,xpressbees_jio,,CUSTOMER_RETURN-RETURN_PROCESSING,CIR_STATUS_NOT_DEFINED,,,2024-07-17 16:43:35,,,
9997822630,2024-07-09 19:35:46,ffae384a-c9ef-4c69-9eb7-06fe267d422e,HFT-H3T-BL_FG2_GM,OOS-HFT-H3T-BL_FG2_GM-24,RP2024-2546647,MYSR1067373565,2024-07-13 01:14:19,,,2024-07-17 17:08:25,2024-07-17 17:08:25,COURIER_ALLOCATED,WAC,Others,,,MYNTRAPPMP_Bhiwandi,1,,,,,,,ML,,CUSTOMER_RETURN-CONFIRMED,CIR_COURIER_ASSIGNED,,,2024-07-17 17:08:25,,,
9997698548,2024-07-09 17:34:33,94a5348c-fba5-4486-bfd9-bd462b38d051,out of stocks,OOS-HFT-22HH2-F2_OL-32,RP2024-2546648,MYSR1067167611,2024-07-13 01:14:14,,,2024-07-17 20:03:26,2024-07-17 20:03:25,COURIER_ALLOCATED,WAC,Generic Return Reason,,,MYNTRAPPMP_Bhiwandi,1,,,,,,,ML,,CUSTOMER_RETURN-CONFIRMED,CIR_COURIER_ASSIGNED,,,2024-07-17 20:03:26,,,
