Sale Order No,Shipping Package Code,Shipping Package Status,Shipping Provider,Shipping Courier,AWB No,Return Delivery Date,RTO Reason,Created,Channel Created,Return Manifest Code,Return Manifest Status,Return Manifest Created By,Return Manifest Created At,Reshipment Action,Channel,Putaway No,Putaway Status,Putaway By,Putaway Date,Dispatch Facility,Return Facility
431675158850421101,XBFN2024-2525293,RETURN_ACKNOWLEDGED,E-Kart Logistics,,FMPP2412262242,,,2024-07-05 20:24:20,2024-07-05 20:24:20,RM2024-2523314,CLOSED,arpit.tiwari@xpressbees.com,2024-07-26 00:50:15,,FK_BG_FRK,PT3026911,CREATED,arpit.tiwari@xpressbees.com,2024-07-26 00:50:15,XB Farukhnagar,XB Farukhnagar
S251963498,XBFN2024-2525294,RETURN_EXPECTED,DELHIVERY,,195042063185503,2024-07-15 14:14:17,,2024-07-11 14:36:16,2024-07-11 14:36:16,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S251964212,XBFN2024-2525295,RETURN_EXPECTED,XPRESSBEES,,13670416827639,,,2024-07-09 10:54:06,2024-07-09 10:54:06,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S251967570,XBFN2024-2525305,RETURN_EXPECTED,DELHIVERY,,195042063205361,2024-07-10 22:52:12,,2024-07-08 19:04:11,2024-07-08 19:04:11,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
41a54e66-0290-4291-bafd-d3626f50991e,XBFN2024-2525307,RETURN_ACKNOWLEDGED,ATS,ATS,627190827837,2024-07-15 20:22:55,REJECT,2024-07-10 01:40:35,2024-07-08 21:20:56,RM2024-258837,CLOSED,arpit.tiwari@xpressbees.com,2024-07-21 17:03:56,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT2646233,CREATED,arpit.tiwari@xpressbees.com,2024-07-21 17:03:56,XB Farukhnagar,XB Farukhnagar
431675430640343100,XBFN2024-2525309,RETURN_ACKNOWLEDGED,E-Kart Logistics,,FMPC3844638711,,,2024-07-02 20:19:37,2024-07-02 20:19:37,RM2024-258749,CLOSED,arpit.tiwari@xpressbees.com,2024-07-15 17:11:44,,FK_BG_FRK,PT2255114,CREATED,arpit.tiwari@xpressbees.com,2024-07-15 17:11:44,XB Farukhnagar,XB Farukhnagar
331675843615313100,XBFN2024-2525331,RETURN_ACKNOWLEDGED,E-Kart Logistics,,FMPC3846176026,,,2024-07-09 04:15:50,2024-07-09 04:15:50,RM2024-258949,CLOSED,arpit.tiwari@xpressbees.com,2024-07-22 17:49:32,,FK_BG_FRK,PT2724932,CREATED,arpit.tiwari@xpressbees.com,2024-07-22 17:49:32,XB Farukhnagar,XB Farukhnagar
S251977771,XBFN2024-2525339,RETURN_EXPECTED,DELHIVERY,,195042063266950,2024-07-15 14:14:26,,2024-07-10 18:50:06,2024-07-10 18:50:06,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
17199038087331829314,XBFN2024-2525341,RETURN_ACKNOWLEDGED,ecom_jio,,10364480449,,,2024-07-09 16:32:38,2024-07-09 16:32:38,RM2024-2523352,CLOSED,arpit.tiwari@xpressbees.com,2024-07-26 00:50:44,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,PT3026950,CREATED,arpit.tiwari@xpressbees.com,2024-07-26 00:50:44,XB Farukhnagar,XB Farukhnagar
S251979885,XBFN2024-2525348,RETURN_EXPECTED,DELHIVERY,,195042063301132,2024-07-09 23:02:05,,2024-07-08 19:04:14,2024-07-08 19:04:14,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S251981668,XBFN2024-2525353,RETURN_EXPECTED,XPRESSBEES,,13670416843727,,,2024-07-09 18:45:22,2024-07-09 18:45:22,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S251984895,XBFN2024-2525367,RETURN_EXPECTED,XPRESSBEES,,13670416847305,,,2024-07-09 10:54:12,2024-07-09 10:54:12,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S251986665,XBFN2024-2525375,RETURN_EXPECTED,XPRESSBEES,,13670416849267,,,2024-07-09 18:47:01,2024-07-09 18:47:01,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S251987502,XBFN2024-2525379,RETURN_EXPECTED,DELHIVERY,,195042063363141,2024-07-15 14:14:34,,2024-07-12 14:28:06,2024-07-12 14:28:06,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S251987484,XBFN2024-2525380,RETURN_EXPECTED,DELHIVERY,,195042063363093,2024-07-10 22:54:03,,2024-07-08 19:06:02,2024-07-08 19:06:02,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
SLP4245213170,XBFN2024-2525393,RETURN_EXPECTED,EKART,,SDLC1032947848,,,2024-07-15 16:13:26,2024-07-15 16:13:26,,,,,,SD_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S251990904,XBFN2024-2525404,RETURN_EXPECTED,DELHIVERY,,195042063394674,2024-07-11 22:48:15,,2024-07-08 19:06:05,2024-07-08 19:06:05,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
SLP4245229643,XBFN2024-2525408,RETURN_EXPECTED,EKART,,SDLC1032946873,,,2024-07-08 00:37:58,2024-07-08 00:37:58,,,,,,SD_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
431677185165669100,XBFN2024-2525439,RETURN_ACKNOWLEDGED,E-Kart Logistics,,FMPC3846125214,,,2024-07-05 20:24:21,2024-07-05 20:24:21,RM2024-258969,CLOSED,arpit.tiwari@xpressbees.com,2024-07-22 18:04:48,,FK_BG_FRK,PT2728449,CREATED,arpit.tiwari@xpressbees.com,2024-07-22 18:04:48,XB Farukhnagar,XB Farukhnagar
S251998200,XBFN2024-2525443,RETURN_EXPECTED,DELHIVERY,,195042063474205,2024-07-11 22:50:02,,2024-07-08 19:06:08,2024-07-08 19:06:08,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S251999650,XBFN2024-2525449,RETURN_EXPECTED,XPRESSBEES,,13670416863663,,,2024-07-09 10:56:03,2024-07-09 10:56:03,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252000404,XBFN2024-2525453,RETURN_EXPECTED,DELHIVERY,,195042063495345,2024-07-09 23:02:13,,2024-07-09 18:47:08,2024-07-09 18:47:08,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
331677483863989100,XBFN2024-2525462,RETURN_ACKNOWLEDGED,E-Kart Logistics,,FMPC3846139167,,,2024-07-11 16:39:26,2024-07-11 16:39:26,RM2024-2523308,CLOSED,arpit.tiwari@xpressbees.com,2024-07-26 00:50:12,,FK_BG_FRK,PT3026905,CREATED,arpit.tiwari@xpressbees.com,2024-07-26 00:50:12,XB Farukhnagar,XB Farukhnagar
331677511413273100,XBFN2024-2525463,RETURN_ACKNOWLEDGED,E-Kart Logistics,,FMPC3846153260,,,2024-07-08 00:43:50,2024-07-08 00:43:50,RM2024-258928,CLOSED,arpit.tiwari@xpressbees.com,2024-07-22 17:49:20,,FK_BG_FRK,PT2724911,CREATED,arpit.tiwari@xpressbees.com,2024-07-22 17:49:20,XB Farukhnagar,XB Farukhnagar
431635454292122101,XBFN2024-2525485,RETURN_ACKNOWLEDGED,E-Kart Logistics,,FMPP2412249497,2024-07-19 00:40:49,,2024-07-09 00:41:21,2024-07-09 00:41:21,RM2024-258931,CLOSED,arpit.tiwari@xpressbees.com,2024-07-22 17:49:22,,FK_BG_FRK,PT2724914,CREATED,arpit.tiwari@xpressbees.com,2024-07-22 17:49:22,XB Farukhnagar,XB Farukhnagar
2c9129bb-fb5b-4396-bc5c-b065fc526e76,XBFN2024-2525502,RETURN_EXPECTED,ATS,ATS,627182254764,2024-07-11 12:17:39,REJECT,2024-07-07 07:38:07,2024-07-06 14:30:05,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
331678517906141100,XBFN2024-2525523,RETURN_ACKNOWLEDGED,E-Kart Logistics,,FMPC3846232020,2024-07-14 00:17:51,,2024-07-05 00:49:40,2024-07-05 00:49:40,RM2024-258738,CLOSED,arpit.tiwari@xpressbees.com,2024-07-15 17:02:26,,FK_BG_FRK,PT2255097,CREATED,arpit.tiwari@xpressbees.com,2024-07-15 17:02:26,XB Farukhnagar,XB Farukhnagar
17199312320391212630,XBFN2024-2525529,RETURN_ACKNOWLEDGED,delhivery_jio,,115761124721202,,,2024-07-08 12:39:51,2024-07-08 12:39:51,RM2024-258690,CLOSED,arpit.tiwari@xpressbees.com,2024-07-14 18:02:13,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,PT2200428,CREATED,arpit.tiwari@xpressbees.com,2024-07-14 18:02:23,XB Farukhnagar,XB Farukhnagar
S252023672,XBFN2024-2525547,RETURN_EXPECTED,XPRESSBEES,,13670416880038,,,2024-07-10 18:52:06,2024-07-10 18:52:06,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252025188,XBFN2024-2525551,RETURN_EXPECTED,DELHIVERY,,195042063893940,2024-07-10 22:56:01,,2024-07-08 19:06:16,2024-07-08 19:06:16,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
331679054150526100,XBFN2024-2525563,RETURN_EXPECTED,E-Kart Logistics,,FMPP2412289088,2024-07-24 00:51:23,,2024-07-15 00:51:37,2024-07-15 00:51:37,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
2d68c435-7455-4c9c-a9c3-d0851e5174ce,XBFN2024-2525564,RETURN_ACKNOWLEDGED,ATS,,342448995990,2024-07-10 21:00:48,REJECT,2024-07-05 21:52:49,2024-07-05 21:52:44,RM2024-258693,CLOSED,arpit.tiwari@xpressbees.com,2024-07-15 15:15:21,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT2249487,CREATED,arpit.tiwari@xpressbees.com,2024-07-15 15:15:21,XB Farukhnagar,XB Farukhnagar
331679181575616100,XBFN2024-2525571,RETURN_ACKNOWLEDGED,E-Kart Logistics,,FMPC3846195329,2024-07-14 00:17:51,,2024-07-05 00:49:40,2024-07-05 00:49:40,RM2024-258631,CLOSED,arpit.tiwari@xpressbees.com,2024-07-11 17:45:01,,FK_BG_FRK,PT2043283,CREATED,arpit.tiwari@xpressbees.com,2024-07-11 17:45:01,XB Farukhnagar,XB Farukhnagar
S252032036,XBFN2024-2525581,RETURN_EXPECTED,XPRESSBEES,,13670416884107,,,2024-07-09 10:56:13,2024-07-09 10:56:13,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252032330,XBFN2024-2525584,RETURN_EXPECTED,DELHIVERY,,195042063989140,2024-07-11 22:50:15,,2024-07-08 19:08:03,2024-07-08 19:08:03,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252034544,XBFN2024-2525601,RETURN_EXPECTED,DELHIVERY,,195042064013113,2024-07-18 22:27:21,,2024-07-15 18:16:28,2024-07-15 18:16:28,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252041411,XBFN2024-2525637,RETURN_EXPECTED,DELHIVERY,,195042064110520,2024-07-12 22:40:17,,2024-07-10 18:52:13,2024-07-10 18:52:13,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252044318,XBFN2024-2525656,RETURN_EXPECTED,ECOM,,10270420772,,,2024-07-25 21:26:35,2024-07-25 21:26:35,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
1cf3b328-2268-4804-872b-6f871c445544,XBFN2024-2525660,RETURN_ACKNOWLEDGED,ATS,ATS,627178195521,2024-07-09 20:09:24,REJECT,2024-07-06 12:02:36,2024-07-05 12:41:15,RM2024-258578,CLOSED,arpit.tiwari@xpressbees.com,2024-07-11 12:21:07,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT2033565,CREATED,arpit.tiwari@xpressbees.com,2024-07-11 12:21:07,XB Farukhnagar,XB Farukhnagar
2249080d-0f3a-451e-ac3e-e1b90950b250,XBFN2024-2525677,RETURN_ACKNOWLEDGED,ATS,ATS,627174042768,2024-07-15 20:22:54,REJECT,2024-07-08 23:43:10,2024-07-04 10:13:19,RM2024-258849,CLOSED,arpit.tiwari@xpressbees.com,2024-07-21 17:33:00,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT2646282,CREATED,arpit.tiwari@xpressbees.com,2024-07-21 17:33:00,XB Farukhnagar,XB Farukhnagar
cd65d771-57ae-43fb-94eb-b36e1e40cb21,XBFN2024-2525682,RETURN_ACKNOWLEDGED,ATS,,342443932129,2024-07-13 19:45:59,REJECT,2024-07-06 21:24:38,2024-07-06 21:24:31,RM2024-258670,CLOSED,arpit.tiwari@xpressbees.com,2024-07-14 14:25:40,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT2188885,CREATED,arpit.tiwari@xpressbees.com,2024-07-14 14:25:40,XB Farukhnagar,XB Farukhnagar
a4be1431-e95b-412a-b5fe-62b1255a8b34,XBFN2024-2525683,RETURN_EXPECTED,ATS,ATS,627175128638,,REJECT,2024-07-07 12:31:26,2024-07-04 14:53:16,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
994d6696-df8f-405c-b193-2463f750785b,XBFN2024-2525689,RETURN_ACKNOWLEDGED,ATS,ATS,627176648722,2024-07-13 19:45:59,REJECT,2024-07-07 20:05:13,2024-07-04 21:25:50,RM2024-258657,CLOSED,arpit.tiwari@xpressbees.com,2024-07-14 13:54:27,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT2186523,CREATED,arpit.tiwari@xpressbees.com,2024-07-14 13:54:27,XB Farukhnagar,XB Farukhnagar
a0a6a49d-f950-4ba5-885a-4eb00cead729,XBFN2024-2525723,RETURN_ACKNOWLEDGED,ATS,ATS,627173295080,2024-07-12 18:17:46,REJECT,2024-07-05 23:15:17,2024-07-03 22:50:47,RM2024-258760,CLOSED,arpit.tiwari@xpressbees.com,2024-07-17 15:31:36,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT2368371,CREATED,arpit.tiwari@xpressbees.com,2024-07-17 15:31:36,XB Farukhnagar,XB Farukhnagar
431680659341540100,XBFN2024-2525734,RETURN_ACKNOWLEDGED,E-Kart Logistics,,FMPC3848832770,,,2024-07-05 16:38:36,2024-07-05 16:38:36,RM2024-258919,CLOSED,arpit.tiwari@xpressbees.com,2024-07-22 17:49:15,,FK_BG_FRK,PT2724902,CREATED,arpit.tiwari@xpressbees.com,2024-07-22 17:49:15,XB Farukhnagar,XB Farukhnagar
S252052828,XBFN2024-2525736,RETURN_EXPECTED,XPRESSBEES,,13670416893062,,,2024-07-23 17:54:20,2024-07-23 17:54:20,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
daf3fa5d-8591-4719-b29a-95172d0458e3,XBFN2024-2525742,RETURN_ACKNOWLEDGED,ATS,ATS,627177816052,2024-07-13 21:24:18,REJECT,2024-07-05 11:06:00,2024-07-05 11:02:31,RM2024-258665,CLOSED,arpit.tiwari@xpressbees.com,2024-07-14 14:20:17,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT2188880,CREATED,arpit.tiwari@xpressbees.com,2024-07-14 14:20:17,XB Farukhnagar,XB Farukhnagar
5a43dd1e-dcc7-4d4f-bf63-180ea0c1df8b,XBFN2024-2525748,RETURN_EXPECTED,ATS,ATS,627172258567,2024-07-13 19:45:59,REJECT,2024-07-08 06:09:35,2024-07-03 18:10:31,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S252055180,XBFN2024-2525750,RETURN_EXPECTED,DELHIVERY,,195042064436311,2024-07-16 22:29:20,,2024-07-12 14:30:23,2024-07-12 14:30:23,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252057104,XBFN2024-2525762,RETURN_EXPECTED,DELHIVERY,,195042064490012,2024-07-12 22:42:05,,2024-07-08 19:08:13,2024-07-08 19:08:13,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
431682687228277100,XBFN2024-2525765,RETURN_ACKNOWLEDGED,E-Kart Logistics,,FMPC3848827151,,,2024-07-07 16:33:05,2024-07-07 16:33:05,RM2024-258935,CLOSED,arpit.tiwari@xpressbees.com,2024-07-22 17:49:24,,FK_BG_FRK,PT2724918,CREATED,arpit.tiwari@xpressbees.com,2024-07-22 17:49:24,XB Farukhnagar,XB Farukhnagar
331682806558594100,XBFN2024-2525766,RETURN_ACKNOWLEDGED,E-Kart Logistics,,10356800526,,,2024-07-08 16:24:42,2024-07-08 16:24:42,RM2024-2523294,CLOSED,arpit.tiwari@xpressbees.com,2024-07-26 00:50:05,,FK_BG_FRK,PT3026891,CREATED,arpit.tiwari@xpressbees.com,2024-07-26 00:50:05,XB Farukhnagar,XB Farukhnagar
331682908570293101,XBFN2024-2525770,RETURN_ACKNOWLEDGED,E-Kart Logistics,,FMPC3848903553,2024-07-10 00:21:45,,2024-07-04 16:30:41,2024-07-04 16:30:41,RM2024-258550,CLOSED,arpit.tiwari@xpressbees.com,2024-07-09 16:58:12,,FK_BG_FRK,PT1948708,CREATED,arpit.tiwari@xpressbees.com,2024-07-09 16:58:12,XB Farukhnagar,XB Farukhnagar
S252061841,XBFN2024-2525780,RETURN_EXPECTED,XPRESSBEES,,13670416900445,,,2024-07-09 10:57:11,2024-07-09 10:57:11,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252063829,XBFN2024-2525794,RETURN_EXPECTED,XPRESSBEES,,13670416901977,,,2024-07-10 18:53:08,2024-07-10 18:53:08,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
431683669818973100,XBFN2024-2525808,RETURN_ACKNOWLEDGED,E-Kart Logistics,,FMPC3848823085,,,2024-07-08 12:25:14,2024-07-08 12:25:14,RM2024-258975,CLOSED,arpit.tiwari@xpressbees.com,2024-07-22 18:04:56,,FK_BG_FRK,PT2728455,CREATED,arpit.tiwari@xpressbees.com,2024-07-22 18:04:56,XB Farukhnagar,XB Farukhnagar
S252071812,XBFN2024-2525836,RETURN_EXPECTED,DELHIVERY,,195042064564142,2024-07-18 22:29:24,,2024-07-16 22:31:09,2024-07-16 22:31:09,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252076445,XBFN2024-2525858,RETURN_EXPECTED,DELHIVERY,,195042064615905,2024-07-25 21:28:35,,2024-07-24 13:57:21,2024-07-24 13:57:21,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
431684415564551100,XBFN2024-2525863,RETURN_ACKNOWLEDGED,E-Kart Logistics,,FMPC3848839593,,,2024-07-04 20:39:09,2024-07-04 20:39:09,RM2024-258796,CLOSED,arpit.tiwari@xpressbees.com,2024-07-17 17:47:51,,FK_BG_FRK,PT2374936,CREATED,arpit.tiwari@xpressbees.com,2024-07-17 17:47:52,XB Farukhnagar,XB Farukhnagar
431684475847247100,XBFN2024-2525868,RETURN_ACKNOWLEDGED,E-Kart Logistics,,FMPC3848816147,,,2024-07-09 12:21:06,2024-07-09 12:21:06,RM2024-258889,CLOSED,arpit.tiwari@xpressbees.com,2024-07-22 17:48:48,,FK_BG_FRK,PT2724872,CREATED,arpit.tiwari@xpressbees.com,2024-07-22 17:48:48,XB Farukhnagar,XB Farukhnagar
331684482855464100,XBFN2024-2525871,RETURN_ACKNOWLEDGED,E-Kart Logistics,,FMPC3848905374,2024-07-17 00:50:11,,2024-07-08 00:43:51,2024-07-08 00:43:51,RM2024-258772,CLOSED,arpit.tiwari@xpressbees.com,2024-07-17 17:47:07,,FK_BG_FRK,PT2374912,CREATED,arpit.tiwari@xpressbees.com,2024-07-17 17:47:07,XB Farukhnagar,XB Farukhnagar
S252080444,XBFN2024-2525880,RETURN_EXPECTED,XPRESSBEES,,13670416914690,,,2024-07-22 17:57:26,2024-07-22 17:57:26,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
05d82339-3ba3-4eb8-b653-f17cf125b1b3,XBFN2024-2525882,RETURN_ACKNOWLEDGED,ecomexpress,,10356796113,,,2024-07-16 11:38:39,2024-07-16 11:38:39,RM2024-258767,CLOSED,arpit.tiwari@xpressbees.com,2024-07-17 17:46:58,,MY_BG_FRK,PT2374907,CREATED,arpit.tiwari@xpressbees.com,2024-07-17 17:46:58,XB Farukhnagar,XB Farukhnagar
b8c0197d-49dd-4952-bd85-0661643d0a5b,XBFN2024-2525883,RETURN_ACKNOWLEDGED,ecomexpress,,10356803120,,,2024-07-16 11:37:51,2024-07-16 11:37:51,RM2024-258798,CLOSED,arpit.tiwari@xpressbees.com,2024-07-17 17:47:55,,MY_BG_FRK,PT2374938,CREATED,arpit.tiwari@xpressbees.com,2024-07-17 17:47:56,XB Farukhnagar,XB Farukhnagar
1004518324,XBFN2024-2525892,RETURN_EXPECTED,XPRESSBEES,,13670416915416,,,2024-07-10 18:55:02,2024-07-10 18:55:02,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252086178,XBFN2024-2525914,RETURN_EXPECTED,XPRESSBEES,,13670416918436,,,2024-07-10 18:55:05,2024-07-10 18:55:05,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252087468,XBFN2024-2525916,RETURN_EXPECTED,DELHIVERY,,195042064675276,2024-07-13 22:32:07,,2024-07-09 18:50:15,2024-07-09 18:50:15,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
17199952960811670389,XBFN2024-2525918,RETURN_ACKNOWLEDGED,delhivery_jio,,115761124862005,,,2024-07-09 00:47:27,2024-07-09 00:47:27,RM2024-258680,CLOSED,arpit.tiwari@xpressbees.com,2024-07-14 17:45:45,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,PT2198509,CREATED,arpit.tiwari@xpressbees.com,2024-07-14 17:45:45,XB Farukhnagar,XB Farukhnagar
331685176419932101,XBFN2024-2525928,RETURN_EXPECTED,E-Kart Logistics,,FMPC3848871728,2024-07-10 00:21:46,,2024-07-04 16:30:42,2024-07-04 16:30:42,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
331685199167655100,XBFN2024-2525938,RETURN_EXPECTED,E-Kart Logistics,,FMPC3848881104,,,2024-07-09 20:49:07,2024-07-09 20:49:07,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S252092188,XBFN2024-2525942,RETURN_EXPECTED,DELHIVERY,,195042064733752,2024-07-12 22:43:06,,2024-07-11 14:42:12,2024-07-11 14:42:12,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
c9825656-534e-45e4-97a6-0eb7eb130c3c,XBFN2024-2525960,RETURN_ACKNOWLEDGED,ATS,ATS,627198221996,2024-07-18 17:21:17,REJECT,2024-07-10 23:32:43,2024-07-10 19:53:40,RM2024-258868,CLOSED,arpit.tiwari@xpressbees.com,2024-07-22 15:59:19,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT2719968,CREATED,arpit.tiwari@xpressbees.com,2024-07-22 15:59:19,XB Farukhnagar,XB Farukhnagar
dbcf5695-8aee-4d6f-9b97-80de7deb3149,XBFN2024-2525979,RETURN_ACKNOWLEDGED,ATS,ATS,627186223957,2024-07-12 18:17:46,REJECT,2024-07-08 22:55:25,2024-07-07 17:37:06,RM2024-258763,CLOSED,arpit.tiwari@xpressbees.com,2024-07-17 15:45:51,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,PT2368385,CREATED,arpit.tiwari@xpressbees.com,2024-07-17 15:45:51,XB Farukhnagar,XB Farukhnagar
431686067332150100,XBFN2024-2526002,RETURN_ACKNOWLEDGED,E-Kart Logistics,,FMPC3848822157,,,2024-07-07 20:30:34,2024-07-07 20:30:34,RM2024-2523291,CLOSED,arpit.tiwari@xpressbees.com,2024-07-26 00:50:04,,FK_BG_FRK,PT3026888,CREATED,arpit.tiwari@xpressbees.com,2024-07-26 00:50:04,XB Farukhnagar,XB Farukhnagar
S252103943,XBFN2024-2526008,RETURN_EXPECTED,XPRESSBEES,,13670416931632,,,2024-07-12 18:38:13,2024-07-12 18:38:13,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
431686224592040100,XBFN2024-2526015,RETURN_ACKNOWLEDGED,E-Kart Logistics,,FMPP2414036431,2024-07-10 00:21:46,,2024-07-04 16:30:42,2024-07-04 16:30:42,RM2024-258546,CLOSED,arpit.tiwari@xpressbees.com,2024-07-09 16:43:10,,FK_BG_FRK,PT1948702,CREATED,arpit.tiwari@xpressbees.com,2024-07-09 16:43:10,XB Farukhnagar,XB Farukhnagar
5298d44e-159f-443c-bb2c-60a95c8c9e3c,XBFN2024-2526027,RETURN_ACKNOWLEDGED,ecomexpress,,10356804545,,,2024-07-12 11:29:38,2024-07-12 11:29:38,RM2024-258739,CLOSED,arpit.tiwari@xpressbees.com,2024-07-15 17:02:18,,MY_BG_FRK,PT2255102,CREATED,arpit.tiwari@xpressbees.com,2024-07-15 17:02:28,XB Farukhnagar,XB Farukhnagar
S252110346,XBFN2024-2526037,RETURN_EXPECTED,DELHIVERY,,195042064875115,2024-07-15 14:20:07,,2024-07-12 14:34:05,2024-07-12 14:34:05,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
17200104985471020369,XBFN2024-2526039,RETURN_ACKNOWLEDGED,xpressbees_jio,,14591741986123,,,2024-07-18 12:27:21,2024-07-18 12:27:21,RM2024-2523315,CLOSED,arpit.tiwari@xpressbees.com,2024-07-26 00:50:21,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,PT3026913,CREATED,arpit.tiwari@xpressbees.com,2024-07-26 00:50:21,XB Farukhnagar,XB Farukhnagar
17200105695081988061,XBFN2024-2526040,RETURN_ACKNOWLEDGED,xpressbees_jio,,14591741986127,,,2024-07-13 20:39:32,2024-07-13 20:39:32,RM2024-258921,CLOSED,arpit.tiwari@xpressbees.com,2024-07-22 17:49:16,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,PT2724904,CREATED,arpit.tiwari@xpressbees.com,2024-07-22 17:49:16,XB Farukhnagar,XB Farukhnagar
S252113209,XBFN2024-2526056,RETURN_EXPECTED,DELHIVERY,,195042064896465,2024-07-15 14:20:10,,2024-07-11 14:42:33,2024-07-11 14:42:33,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S252114137,XBFN2024-2526060,RETURN_EXPECTED,DELHIVERY,,195042064901516,2024-07-11 22:55:04,,2024-07-08 19:11:08,2024-07-08 19:11:08,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
